"","V1","V2"
"1",1.86876915678222,1.1957509889554
"2",-4.36251519069723,1.33710821329615
"3",1.73432065405659,0.940783976972662
"4",6.28469391635722,0.425102643406372
"5",-0.15794628264197,2.26919261292599
"6",5.85091750607004,-2.05325012654074
"7",-0.493001776775667,1.41864880447462
"8",-0.866777441160272,1.88345594587924
"9",-7.18755186220567,-1.05730818114162
"10",6.77747105786803,0.1343610276975
"11",6.30845935005161,0.128214930518538
"12",-5.97146110470378,1.90064826065952
"13",5.14748778797434,-0.0140671604862627
"14",-3.09058615645693,3.99886632723658
"15",6.35978754141158,-0.768174499608374
"16",-0.688225355123762,-0.31273341681179
"17",3.15664038617195,1.87224893092021
"18",-5.61013255186373,0.869676448628952
"19",-1.67942002205215,1.90437680088833
"20",-1.97321495323289,2.06302097631678
"21",5.24417078600836,0.674552601003461
"22",0.0608184850364041,-14.9816622042774
"23",-6.13540993355864,0.838101503663629
"24",-3.08938109619759,2.1627531144841
"25",2.90363044081603,1.60467532508499
"26",5.37241181771328,0.519201766771615
"27",-3.91171329911022,3.13686140806166
"28",4.11615974081375,-0.190318094415106
"29",-5.58619936124536,0.864874014309579
"30",8.25421588380138,-2.3953536671302
"31",6.14713116295451,0.301331204116906
"32",7.52933339854913,-2.03482550622191
"33",5.84590862403562,0.208910846100196
"34",-3.51992832111409,0.904170266624628
"35",-7.57013252517565,-1.3651827193344
"36",-5.73128513352376,2.34257600250214
"37",8.24532469247015,-2.59460302139162
"38",3.57153412656151,1.23272087140769
"39",-4.67858083508579,2.89703850111218
"40",-4.84651612907113,1.50225355962144
"41",4.50315858369743,0.947957261262969
"42",5.49945335359392,-1.642670605159
"43",-0.414810589741922,2.13329482216872
"44",0.0998325389349899,1.95224789766347
"45",4.42571181197158,0.342969547792726
"46",-5.12790644935512,1.36542719608239
"47",-3.64964645051727,2.33361647471877
"48",5.79866660196175,0.527284676522276
"49",-3.91627698240348,3.22741221717418
"50",-2.83051899570282,2.98355296656955
"51",-1.64520106048509,2.34667951495104
"52",-0.383280275489935,-3.8201924249707
"53",-2.47333696336909,1.80687204741333
"54",-1.53594888045702,1.88640904711638
"55",3.93498944417144,-3.30247036832611
"56",5.0231057360824,0.913028567779846
"57",5.2292134348344,-1.4926320436301
"58",-7.74237136673774,-0.537678827751658
"59",1.87393937965193,-0.0610120941797666
"60",7.56322948706778,-1.82237919340766
"61",9.2537347536323,-5.24812344890188
"62",-5.34531592876619,1.94663213762827
"63",-6.72337819574558,-1.25699300617368
"64",2.03565912066722,0.434213000068577
"65",-4.15406676795596,0.928524971545856
"66",2.66321168171458,3.57697941041203
"67",3.13287972310363,0.137329742512745
"68",-0.913264290571131,-0.0066603833038756
"69",-7.25811616260868,0.911938364251134
"70",-7.31378296995656,-0.468423212371571
"71",-7.56771342584698,0.607888013198155
"72",-5.48606368424223,0.899365900953295
"73",7.65764696917597,-2.10751242245046
"74",-3.64961167585061,1.448092871625
"75",-9.89630771564715,-3.6694050924433
"76",3.39243051090608,1.29006387765783
"77",-7.02293806345249,1.19018908130503
"78",7.54832002209048,-1.6677735403505
"79",5.32495493884982,0.430979932008634
"80",-7.97585890885049,-0.366346107297407
"81",7.35421129474227,-0.403978022491565
"82",1.33789374645364,2.8908477711098
"83",0.723465864169444,-2.04085301958913
"84",-5.5143725955868,0.744317228845735
"85",-6.57828984316292,0.740992814140705
"86",4.37370889282594,-0.648277455282966
"87",-6.09378681796996,1.01167461741718
"88",-2.41406950605873,-0.783671488665869
"89",6.3885387981921,-1.44751323843177
"90",-5.67517197040258,2.1105731420133
"91",5.48924319916579,-0.225505842678498
"92",-2.66673898540782,1.70050397425949
"93",-3.04875179710099,1.31182898507887
"94",-3.78318502191719,0.850466059460985
"95",-9.85185520546342,-7.94061093480913
"96",-4.81050838530264,2.4431910243298
"97",-0.646430617803022,3.58031737570215
"98",-6.18653815838865,3.06417635773525
"99",-1.53761298772034,3.83610807449238
"100",-3.99454200667133,1.00591202250562
"101",1.82539091696961,-0.390586053310635
"102",-0.482116197273744,1.8935516414453
"103",2.91493370913317,1.53057247501636
"104",-2.7282125532864,0.0821994104072892
"105",-2.98417844796726,1.32077778064425
"106",3.78234158963113,1.47858703763286
"107",-7.61418086890526,0.893313294850843
"108",-5.97948950997365,-6.77917823121398
"109",-3.51616758471737,-3.27707086673835
"110",-4.57449936292973,-0.476915027965891
"111",3.31948223261174,1.51964320313186
"112",-6.40465058411924,2.1104593450592
"113",-10.130388150211,-3.01086038116124
"114",5.37173032611875,-0.573789008028741
"115",-2.00879384829352,1.88075833377321
"116",-2.85722234899853,0.104841464332183
"117",-7.36393082775147,0.120238615676894
"118",1.41712294420841,1.32657894047816
"119",3.37572450536757,0.777468489760585
"120",1.98242194997275,1.18790929484702
"121",-2.17782264300017,1.75803707520139
"122",2.54547621426666,1.09458303445911
"123",3.86664969266146,1.15486765114826
"124",-7.67564185056865,-0.0783630654326822
"125",-2.3569278606818,-3.64153969407416
"126",0.804489638268239,1.91723111942052
