"","seuil_t","échelle_t","forme_t","Theta_t","p_u_t","p_val_ADarling"
"1",4.43587260364169,2.36449830471699,-0.100529344962905,27.9563511822049,0.1,0.319661800915117
"2",4.4390458966841,2.35458428929269,-0.101119077863197,27.7243085696505,0.1,0.320497156549975
"3",4.41216088465733,2.35212261307185,-0.100832045770218,27.7392945860999,0.1,0.501365800428211
"4",4.38586597331016,2.34259643837146,-0.0957573654452784,28.8497432685785,0.1,0.68128831611898
"5",4.37063525563851,2.35170303165774,-0.0936350811829634,29.4862543371502,0.1,0.742406466326858
"6",4.3750140686873,2.37620901239723,-0.0933091531447929,29.8409939035909,0.1,0.952950006654734
"7",4.37347214761487,2.38529846249117,-0.0905154316257703,30.7258677518586,0.1,0.985576108726873
"8",4.37178707219631,2.42284115939743,-0.0920902619150386,30.6812046915393,0.1,0.990836591896969
"9",4.37210070687278,2.42388703028563,-0.0925798806374652,30.5536750791423,0.1,0.994407997832158
"10",4.3868283843447,2.42767113051949,-0.0939107312989022,30.2376666958111,0.1,0.692293483301737
"11",4.36632919177683,2.4118310526529,-0.0900708590170481,31.1433698348154,0.1,0.971393632678257
"12",4.35856069698532,2.39654129785523,-0.0884663216229188,31.4484323440773,0.1,0.811343809173719
"13",4.34265935726525,2.36812797964389,-0.0867175244202382,31.6511877715198,0.1,0.536691909834029
"14",4.36665183344532,2.37852250399974,-0.0955340491506817,29.2637699305564,0.1,0.526376407254326
"15",4.37698072960067,2.3711849406481,-0.100946692234765,27.8664570874152,0.1,0.608032476629119
"16",4.34663294515361,2.31287366448992,-0.0904344476248985,29.9217730077457,0.1,0.224114497712008
"17",4.34837574027583,2.29208581294516,-0.088197643299292,30.3364376340289,0.1,0.231896566702467
"18",4.32802423799975,2.26051244048329,-0.0799737155706514,32.5937165889607,0.1,0.0867891245328613
"19",4.38345313500145,2.3045655414907,-0.0939376969535749,28.91636820774,0.1,0.431573698632855
"20",4.35854117237644,2.26571479810239,-0.0827247970841872,31.747122081153,0.1,0.374961147177384
"21",4.36761589973706,2.27737142249122,-0.0879129646370086,30.27245748817,0.1,0.498415028799619
"22",4.36564351443676,2.2960497939152,-0.0913877949175854,29.4898933771871,0.1,0.625527087636354
"23",4.36713497958064,2.30657407442164,-0.0927206612214961,29.2437271439912,0.1,0.758023895744127
"24",4.38187369840568,2.31917440478484,-0.0972434268088868,28.231037399133,0.1,0.848133069456652
"25",4.39269535292047,2.33888126176661,-0.10877799084084,25.894115297225,0.1,0.603781767883365
"26",4.39775867883152,2.37041269942351,-0.123268776264813,23.6273865801522,0.1,0.4526302887263
"27",4.39766287310433,2.42460723311912,-0.143130050118554,21.3375523729741,0.1,0.376077721965503
"28",4.42412999831422,2.49053633149379,-0.165743985880464,19.4505354408018,0.1,0.236288726472427
"29",4.40547397751846,2.51262250539033,-0.174378360135771,18.8145010118019,0.1,0.490207286425049
"30",4.37414669013705,2.49753875890669,-0.170660784830352,19.0086672180335,0.1,0.805879077743183
"31",4.35793591317038,2.4779011218958,-0.163270557729987,19.5345921109993,0.1,0.823409565729738
"32",4.35759591167724,2.44439941204382,-0.151980508801872,20.4412334209478,0.1,0.966990369191765
"33",4.32664145508116,2.36956324893347,-0.128530983845863,22.762377166675,0.1,0.666254004205832
"34",4.32506952781927,2.33285044951978,-0.114932231488939,24.6226868219227,0.1,0.685069780665852
"35",4.34383505983103,2.33464530734464,-0.109852007367534,25.596476347792,0.1,0.797276521139119
"36",4.29763251720596,2.27390311497935,-0.0895035916322263,29.7033517013355,0.1,0.343584783284444
"37",4.31053698821942,2.25909466231315,-0.0809651489089677,32.212599699833,0.1,0.621251845973079
