"","Dim.1","Dim.2","Dim.3"
"1",-2.57601322476245,0.00226362494583848,1.38427470744441
"2",2.16241014430368,5.35275247619413,0.90260614761595
"3",1.0780336603778,1.58338265889838,-0.825560181916312
"4",0.210627779241256,0.690214907318036,0.466588482926617
"5",4.76805799508806,3.09637011940574,1.14887593527137
"6",2.79601681015877,4.98214636837176,1.82984018831877
"7",3.59900533065559,0.965341971841594,-0.424597556802171
"8",7.56641688183553,-5.92059481731956,-1.46419335579405
"9",6.10539231810345,-2.01204927511752,-0.513869880080138
"10",-2.67895128719842,-0.476262117512867,0.681483696232999
"11",-5.90932820173156,-1.73659152319889,0.44244138839255
"12",7.5572716049482,-3.59134174276711,1.70199383022156
"13",-4.66485612401219,-0.026639564422679,0.311925336198968
"14",-2.81857625853976,0.940881737950491,1.37998884714435
"15",5.04726592903943,-2.15202453528992,-1.00693986085036
"16",-5.03395159508397,-4.17019260098111,2.53873751011093
"17",-4.66868438509901,1.00947516270812,-0.560673976089563
"18",-3.34849554220303,-0.650361086837422,0.133918038551017
"19",0.33181188422511,1.54759056117098,1.69997712580813
"20",-1.75220726313785,2.1369204748105,-0.464165341902797
"21",3.98930366872669,-0.855265460815899,-0.372125030775609
"22",4.02500214991241,0.284942084625862,1.49158211603239
"23",-3.87374478222911,-1.38864639088649,2.39231285548063
"24",4.01934663510731,0.981447287224004,0.562399256446149
"25",0.989552411378245,4.10410236058439,0.450137753957919
"26",5.32475977899211,-2.70990417541048,-1.52894004983628
"27",-1.83579137838679,5.62721416954217,-2.80070429769372
"28",4.0784906866738,0.283756430936866,0.0388963340596255
"29",3.40117232101867,1.42719884734461,1.36004613584761
"30",5.2284186495909,-0.548127975954469,-0.756779900822714
"31",1.92358860345724,2.20551181197471,-1.10717479670281
"32",3.1644625950022,-0.585483147001564,-0.768469540371528
"33",-1.45604235552233,1.23243981875214,-3.4672599350199
"34",1.55583435205046,3.56373239421324,-0.00024299811837595
"35",-1.25800118141414,1.47990978308279,0.564204993112229
"36",6.44268517919448,-3.1493537664319,-1.19828893781005
"37",7.94325293430866,-1.53849038246897,2.48476470291687
"38",7.78130946924347,-2.13761806881003,1.7675297501608
"39",4.74867068836965,-0.853980965175507,-0.0566895013396347
"40",-3.36467803489669,0.731292725948926,-0.000762649204581907
"41",2.18496904154418,2.9851289620828,0.198756105178651
"42",-0.902478719395519,1.07682917220548,-0.78613644137327
"43",-0.717734633852728,1.02253567452736,-0.0159982312684926
"44",-7.1641826741215,-0.414066217959623,-2.41509550248602
"45",-6.8426189615265,-1.2123151667185,-0.630200382462555
"46",-4.16986866676242,-2.87072051228779,1.86693262446892
"47",-4.31882024462306,-6.88360619978498,3.20759090598522
"48",-5.15459079913286,-3.33293536178321,1.37975850356194
"49",-2.11138284153313,2.05954738863892,-0.863332910163248
"50",-6.89075751983393,-0.202794199471528,-2.87689554548542
"51",-7.35019039947144,-2.10867031380792,-0.458974611164971
"52",6.82963382495701,-4.51412986608625,-1.61720571065969
"53",4.46771914447342,-4.20663118470395,-2.91476397653679
"54",-4.17106314869649,-0.474793987941724,0.539436740528712
"55",5.59674249126077,-0.736828994515254,-0.0513767850746273
"56",-7.02430711068485,-0.113495026137818,-3.40914175389212
"57",0.44363960818413,-0.630166923895546,1.92323921808174
"58",-1.68529428694756,0.847718468493716,0.206351758771064
"59",-1.74031559190961,1.42415797166476,0.6168895229681
"60",2.70538888939553,2.194730334896,0.679335264128657
"61",5.537111650235,-0.50841544156717,-0.573570305504875
"62",3.46535127491545,-1.78071729027389,0.727729608654501
"63",-3.48295392598075,-7.51540136210437,3.33892718863105
"64",-4.11548529795109,1.37140719627777,-0.277793864598592
"65",-2.17895091200776,-0.418542107179035,1.27746042081335
"66",-0.529680497992302,0.939902698283327,-0.363866861955395
"67",-0.988833699642667,-1.85492601595122,0.0152498504154162
"68",6.83834714990062,-1.00661951554227,0.607055885608996
"69",-0.684801477541839,2.66933674363384,-2.16436935646224
"70",-7.09225620271606,0.603169533546837,-2.85624226820092
"71",-2.93234706552556,-2.25533548858322,-0.715205124334257
"72",-3.02715012978016,-0.151190093207758,1.3000528713121
"73",-4.16875012991914,2.76346712972867,-1.070971883309
"74",0.0133725032253878,1.50074795258556,-0.54443244691907
"75",-0.65651327601272,-0.487715657911416,0.421470228344863
"76",3.08430292135653,2.91601905425787,0.653184134472091
"77",3.34569935198116,0.353181103482542,0.514359136580666
"78",-3.97562552427121,-5.55781292670421,3.3155703170339
"79",3.34764796923061,1.61330533039543,2.20535298091621
"80",4.29774293546602,-6.03687255435202,-3.5553414073625
"81",0.87777600002817,0.528021796983,-0.253580026406255
"82",-5.67470954164468,0.751693937921799,-1.19899488655611
"83",-6.35208869243777,-3.28613085054638,-0.0302278646436188
"84",-3.11309184785489,-2.34308675408134,0.744596007165347
"85",-2.7985659627853,2.84482747951096,-0.4603750539034
"86",-6.08780154027605,-3.58726645707305,1.56987916710293
"87",4.70981635759664,-1.03488192229799,1.12272446460768
"88",-0.690925058398364,4.64602273886435,-0.735985147156289
"89",1.95365128567677,2.08568170534149,-0.0789550160981017
"90",0.232468070203114,5.19525460087621,2.08244780561423
"91",6.7758720592423,-3.01933245370099,-0.710930072572552
"92",-4.5976707062242,-3.26894486730925,2.46436555272719
"93",2.28224384885572,5.95468836177729,0.616698112099997
"94",-4.90277150252633,-0.467297874639017,0.457790654800956
"95",5.81340610719255,-3.51011783210373,-1.32797245097116
"96",-5.54442519143301,-5.68096990145332,2.8281336913058
"97",-2.34326177568705,1.96756696415321,-1.30706411686341
"98",0.919600735184921,2.09218647701003,0.234544844945491
"99",-3.53600535280707,0.664953088140579,-0.535243889751204
"100",-5.04972283214329,-4.18718074364164,3.27611557495422
"101",-2.46641222051612,3.9487858693075,-2.42254373967262
"102",-5.88891376802575,-0.538796100220688,-0.0370145933203136
"103",5.05385898154908,0.570708814939433,1.53328278084327
"104",0.813195258044831,2.67066120848631,0.0775113432226757
"105",0.495537471122656,5.28775361232169,1.77588903770478
"106",-1.33286448596091,4.47296940093593,0.715540120181375
"107",5.18194763804937,0.422079324897709,1.03877412526367
"108",6.06643457950378,-1.45618534926697,-1.09230969716775
"109",-4.39902424306949,-6.08176403247093,3.22013713658242
"110",-4.28182444226555,0.633700290528268,1.41892085873887
"111",-0.389064503818212,1.73428428453229,-0.0204174508385889
"112",-6.86483438793573,1.24197183122362,-3.17578946117245
"113",-0.828647570804579,1.86284896960117,-0.338132310623547
"114",2.34000962768605,0.715260306758348,2.84124377253821
"115",-5.07142188186505,-3.35871646023138,1.91761460592258
"116",6.24102683393759,-5.78474749777653,-2.86588985800296
"117",-5.53824543558396,-6.83642261587613,2.86416880813184
"118",0.475983143656635,1.48718498472187,-1.61245760958491
"119",2.36000602446641,3.07131349496294,-0.766643730071828
"120",1.90592822556304,0.914848260932882,2.42769732143036
"121",-1.33050854963998,3.15499024763821,-1.23514466857827
"122",4.39466138921257,2.12725329126959,1.8880166618405
"123",-0.129255536814785,5.41625430604656,1.29438964156477
"124",-6.60278106060601,0.944317141403315,-5.04296352368454
"125",-4.00432094340334,-4.56854390896218,2.86959072920906
"126",3.6688636752074,0.694134562812121,0.445314963361315
"127",-3.44690138597985,1.0667616834508,0.710360907478067
"128",0.652312246622271,4.09775714491503,1.61476959536705
"129",-6.5309036551699,1.91253202711886,-3.89454886361029
"130",5.24355452735498,-2.5832250272403,-0.808688270574238
"131",5.88939586246214,-5.18961152547288,-2.65872258266635
"132",0.240949005840113,2.75677390150054,1.52683929479443
"133",-7.35258550615628,-3.00850892695653,-2.43497078517467
"134",-4.65402022156922,-0.16100057219166,-2.55895884859993
"135",3.12901445854867,2.20560959679688,0.00594298577119235
"136",-2.07950267862784,5.04236827048559,-1.69196676756295
"137",1.51186695443768,-0.215159990793163,2.20208564350213
"138",5.3614818386862,3.21147940623821,3.44341639028384
"139",0.0871756095719993,0.873045960289655,0.0338648157270055
"140",-0.316623276281218,3.04366686480451,3.58492839182323
"141",-2.75543547329943,4.59977718934741,-2.87782580667927
"142",4.28636762653466,0.0230926711801617,-0.505549455196651
"143",2.81417617589382,3.12620012821907,1.73010817081239
"144",3.33069334962943,5.91892164715884,3.138319062095
"145",7.62175718182944,-4.38060688745635,-0.596388729234447
"146",0.618284585538973,3.01214938562506,1.72249593502021
"147",0.0913946589735567,5.38736798390122,-0.336521963203357
"148",-2.35198828070778,3.62160724210585,-0.220867384880518
"149",5.65107751869271,-0.566703314093804,1.6576595748678
"150",0.97345820653385,4.19706642350724,0.631490739219147
"151",7.34320519186624,-2.97283941637676,-0.376962102939234
"152",-1.48747374073485,4.01840288030911,-0.24536765972378
"153",-4.59518804281079,2.09638014359442,-0.304734976180548
"154",0.276460311230804,1.27412908008919,0.200212019531147
"155",-1.9792345079642,3.79604924451523,-0.603250114898436
"156",1.5667050155029,3.13612957142317,0.39379873727954
"157",-2.10639644731852,-1.80067680619411,2.80984040688152
"158",3.75995728191745,-4.40738523701038,-3.1645137407568
"159",-5.32532426878986,-0.818832572301975,0.539459276248181
"160",3.66269924836463,2.04879466764545,0.209183722321353
"161",-5.38779403603521,-0.122125998112226,0.645092277620669
"162",4.31470148271467,2.87690957671354,-0.672790930532799
"163",-0.139301499639558,2.59944258367498,1.19993721627594
"164",-0.753388265807178,5.00637168320387,-0.882815348807191
"165",-2.43128639171523,-0.30886465042693,-0.682229225862124
"166",-1.29012353993287,-3.30469827613954,0.855735027214844
"167",0.409525198883371,2.28110499464041,-1.61632899414593
"168",6.29516806386507,-7.11813334906543,-3.37037368631609
"169",-4.19146232663078,-0.268205516115451,0.782505386599285
"170",2.09872653274916,-0.47242749775335,-0.24551198524529
"171",6.11453494014593,-1.18126512486057,-0.362033563023329
"172",-0.398067041903973,5.49115497902879,0.224833179810557
"173",1.15857460355025,5.73012134159074,0.43099802568237
"174",-2.64160840743844,-3.78016965224109,1.89846160774264
"175",0.132933848375054,3.12448483480366,2.04480015105358
"176",5.25964097966957,-2.90623328936311,-2.32275816796017
"177",-0.802688011557064,0.876688533317718,1.15431101713557
"178",-6.36245023879096,-2.57041591357811,0.601592213433808
"179",-2.86579957688507,0.298845756661148,2.18761178499051
"180",-0.569064018832555,-1.25266326519131,-4.31272180232014
"181",-7.80238900596066,-4.09778231823894,-0.727118452304979
"182",-1.47368411398519,5.9790131987464,-3.07863936694746
"183",0.4828555599131,6.25474453734065,-0.685254569018843
"184",4.63287611643046,3.56540688078333,1.52249893894346
"185",-0.357714007347219,3.43563236290563,1.19781252263445
"186",6.139754138813,-0.116221600969074,-0.00824988738662408
"187",-5.04116038335099,-3.40411168897696,1.96481789484798
"188",5.88948621386812,-3.72453626893594,-1.65192744950036
"189",-3.52912080819347,0.20866166104022,0.0133941792890959
"190",-5.77492669672101,1.16930182767168,-0.756827423295191
"191",6.71032677705529,-5.07742363696386,-2.12577323482122
"192",-6.1696858382939,-3.31892997092167,0.933250979496042
"193",1.65881499726482,5.12563485959187,0.391231698411288
"194",-4.08436769912482,0.0910933029934374,-0.151995594249777
"195",-3.38640744197468,5.09810447421133,-3.2101089801671
"196",6.93732008990636,-1.11813506131139,0.37698786727934
"197",4.58840705532238,-0.608537216208875,-0.188891032347839
"198",-0.950492236983548,6.0404459264232,-1.36121977096243
"199",-6.90672571920706,-4.80269875607253,1.38786617494916
"200",2.33564957336288,-0.475179912197012,-0.714846747977584
"201",-3.62581537502006,-3.81396526705644,3.35660565609012
"202",-2.81772497712772,1.08820291503575,-0.807094895369265
"203",3.92229203272955,1.10568617003169,-0.00151055571296743
"204",4.81059621075441,-1.2108782624794,2.41651162411606
"205",0.757978220239533,1.59068671825683,-0.69474823016733
"206",-6.16761286341118,-6.91164772072187,2.78704157835038
"207",4.84709709544373,-0.886714627986559,-1.02057928794275
"208",1.0510715110049,3.53719946650428,1.1882351276446
"209",-6.54488669042097,-0.352145769324904,-1.73557000860032
"210",-5.71140743209199,1.47965532585586,-1.59963699707359
"211",1.2286881633083,-3.56673867763593,-0.725974853316959
"212",5.33541973211708,1.35426927701647,3.69137709468393
"213",-4.83785422285658,-5.29300043040651,3.01601492204091
"214",6.62313817725002,0.261423375238674,0.992403138388201
"215",-7.28069641650681,-5.39586146696278,0.929282572979651
"216",6.28514877923424,-4.95238994108702,-1.82731089866946
