"","V1","V2","V3"
"1",1.03459060681925,0.427522979820953,-1.34871007695423
"2",-1.54065319924727,2.49179795854247,0.403282999400718
"3",-1.59337186276116,1.91619383866581,0.711430533620188
"4",-2.55519673661113,3.71023975517683,2.31004546557367
"5",5.94846086909061,3.42071000098569,1.49024023600152
"6",-1.8526051178793,0.884010062974511,0.64084962838108
"7",4.78167574156311,-0.633269950326059,-0.0778089550165302
"8",-2.26066742944631,1.24602329142502,0.814315184259744
"9",3.04173837315745,-0.503807336737,-0.576045469811969
"10",3.21995298090252,-3.23525832316216,0.212320692232534
"11",-1.62320935167635,2.08613199936278,1.56545421999126
"12",6.38230651102389,-0.169095620742161,-2.07166305070946
"13",0.857967472988238,1.12555253045709,0.327745273221399
"14",4.42816278308474,-5.64161133581184,-1.83101555760019
"15",-1.15522411523409,1.02667205283904,1.3640064988486
"16",3.06083610246622,1.72911008219467,-0.954165853090461
"17",-6.6922950400889,1.82185059159403,0.192951014791243
"18",4.70757944845394,1.26657701628638,-0.395643345617953
"19",4.50206264414917,0.148845413596,0.0605012819264474
"20",-2.19181599669895,2.75660416050694,0.706333524141682
"21",4.71084669635215,-1.48001014149839,-1.01057389231974
"22",-2.32950836211921,2.80604803844407,-1.17556133618928
"23",-0.456104858389932,-5.4201879159727,-1.15201346300096
"24",-6.61795026947946,3.47593573337,0.433282502516649
"25",1.62683542637171,2.43048198598881,0.590949969232457
"26",-4.38319181307777,2.67801722451078,-1.98747955580129
"27",-3.6311950709242,0.492535284248633,-2.19774783787305
"28",3.0189132626061,-0.227480557707703,0.107227795583548
"29",6.05225799203767,3.58802815945496,2.92941216484571
"30",1.8125319663969,-0.672032504452248,0.701047322256853
"31",5.96557829691301,2.96825090956783,0.0467598752793772
"32",-1.81596741932486,-1.33912279042634,0.730499258451258
"33",-1.54440174501438,0.555654493667751,-0.273774186577193
"34",1.39582350036457,1.6180829134082,0.287488614413753
"35",5.78370575656018,-6.52820735170743,-1.03213640976284
"36",1.04137527403838,0.00226140855781128,-1.28321008341505
"37",1.50622976396905,1.18061686452826,0.676012201128914
"38",5.46852437266164,0.129333778281828,-0.665389688296764
"39",-3.36761257727153,0.887943100029085,0.24361451330371
"40",-3.57669180152636,2.47591323729769,0.398228352692795
"41",3.95128356558314,-3.65756864217334,-0.564566943428415
"42",4.57722982165584,1.04704469238261,0.306779434601627
"43",1.96582961646471,0.17924798939032,0.212598286901125
"44",2.68670583421871,0.378097299508947,-1.06460745647172
"45",0.247175903140992,1.29358492264515,0.629026095965573
"46",4.61319272061767,-2.97936730347006,-0.186296306936625
"47",3.11219367153374,-4.68108915906128,-3.6740814733011
"48",4.57339979631756,-1.26646935640652,-0.461033143781651
"49",3.35881018328991,-0.202044448012264,-0.170647946907368
"50",0.64627980582069,-0.870290339304731,-0.120895922362684
"51",5.07171930946686,-4.63726254889085,-0.0228279423414098
"52",-7.11799029837076,-2.8025133562275,-0.392233242446866
"53",1.95120608708023,1.98597218415096,0.592438576184197
"54",-1.34673638212945,-6.81574483762179,-4.87658350998045
"55",4.09187451815599,0.624740442220602,0.414384154054651
"56",4.60462728117667,-0.981759166087837,-3.15780209798968
"57",3.1416659889109,1.3139323713769,-2.09966164149576
"58",5.37977488569369,3.19613455971541,0.758239647921253
"59",4.7946303019966,1.32243179351676,0.636284267672898
"60",3.57794748558344,-2.2794613338683,-0.201233085433213
"61",-2.1479801437745,1.53836216970649,0.848801074351861
"62",-2.58174947286939,1.89666308737939,-0.600899840179553
"63",-8.91198876695326,2.64032724816773,-5.25257282036077
"64",5.80904581979735,0.46503166301851,0.452526563673435
"65",-3.75946436919514,-2.51661121976163,3.50813138893611
"66",-2.7788783035635,1.84160744018911,0.223704698304171
"67",-6.70811567314585,-1.95389135672613,3.50982796642822
"68",0.510823686758886,2.00343160237255,0.56978948317209
"69",-2.16101197741346,1.9857912628973,0.24969026892571
"70",-0.309384054948433,3.02820825173591,1.05246614812293
"71",0.795643145870523,0.0629425277875519,0.0757160340645018
"72",1.86382370527341,-2.79638120289975,0.724122793525272
"73",2.08631346166823,-2.30451127749659,0.603888420510863
"74",4.4878584037458,-0.100322620287257,0.459956321206755
"75",-7.85984493116508,-6.16835702326733,2.02881176822646
"76",-2.41744626355438,-4.45982333733642,-4.42268635214902
"77",-0.307883171184325,1.01625011602005,-0.0560042328995402
"78",-3.59066845635992,1.71646800464167,1.26728818962846
"79",-6.55539945216352,1.29816897818002,0.547316538551256
"80",4.29106944574799,-0.0831035722077596,-0.247475281991663
"81",-1.84004594418524,3.6004743250342,-0.14844543044796
"82",1.61150094359263,0.932279807866266,-0.328408721651965
"83",6.68004549628534,-6.98912171687962,-2.32824889880542
"84",-3.76475999041124,-0.558146586877067,-0.200366564054242
"85",-1.11313888079176,0.249511118145346,-0.936758257138952
"86",3.52800125616245,0.598663198048546,0.408728612371523
"87",1.6651426295385,0.987689097131889,-1.04271341336211
"88",0.255904832440255,0.815103250782108,0.664325740566894
"89",-4.56867130175323,-3.75039940752742,1.04874031098191
"90",2.44394355138176,0.620742907403742,0.781689600721685
"91",1.91735057036638,1.72686212706804,-0.169821265654216
"92",-6.1786601819852,0.610216756417164,-0.698448284375531
"93",-4.46219789865117,1.5813187427996,0.729774814151916
"94",-3.74866743258212,2.71500727028425,-0.608111759336046
"95",6.83914014729765,-2.59126335202408,1.25904075360504
"96",5.81588345455155,-5.45316886874816,-3.37509173405349
"97",-3.02515922523742,-3.8384123971289,-0.746139918223408
"98",-4.13171009406912,1.72944976190014,0.175758834426234
"99",-5.21087062053502,1.95331173849866,1.32007375138105
"100",2.10734441110422,-0.24949179142721,1.65691529695717
"101",-3.76754979570769,1.96259318924527,-3.63635145686569
"102",1.45952552935909,0.558576205563815,-0.16313638096863
"103",2.95257135202102,1.51806577393783,0.0607960560247753
"104",-0.655985327930891,2.58851311828845,1.43309375167731
"105",2.30683507335547,1.9506403586552,0.191310786905341
"106",2.27366524950624,0.705933801318367,0.20559936494128
"107",2.3170802781656,0.624403383659859,-0.197787061789539
"108",3.41268252523815,-1.12739139911547,1.00090452756511
"109",-2.59926789073226,3.41488882316525,2.36483078286518
"110",2.17125185730551,1.71022138210496,0.159199429350904
"111",-1.84014518233511,2.62652852844481,0.580408689746049
"112",-0.934571918889932,0.933068712111917,0.853094217337302
"113",-0.084207177236341,1.54009908397409,0.672939588322161
"114",5.99389047618631,-6.04805856472211,-1.8371331223835
"115",5.49798517650994,3.84786107340947,0.418633703122064
"116",2.91412024210772,1.1202811691135,0.933926487104686
"117",5.62306431321382,-0.298522433959014,-2.19623081496292
"118",2.89841373665173,1.31675280761305,0.653025777982878
"119",-1.661053554481,1.28885613992893,0.74278491399565
"120",2.71203581059461,1.28306286998569,0.105619212843224
"121",1.66769968910945,1.34384089763641,-0.446287054928592
"122",-0.770773648154502,0.535517006360652,-1.98688104896402
"123",5.67156452103173,-2.4263256312392,-1.94613714961617
"124",2.15191657697618,-0.901715964395675,0.643313055070998
"125",0.154711975434778,2.88872709171105,-0.871993877850148
"126",5.19273093098116,-4.79261392359566,-0.281455565720952
"127",6.90792408299829,-5.23941552214355,0.955703227932425
"128",-5.23794585919864,1.14457280248972,0.495314867278207
"129",-2.07175943329777,3.89818905892293,1.71585855249542
"130",-1.38683366866277,1.59588441604208,0.686939073639326
"131",-0.575484374991279,1.80231080007007,0.950763526148481
"132",-0.0848582557315834,-0.40632615756534,1.114182054002
"133",3.50204448343701,0.881350199701228,0.544393226289577
"134",5.78063137275651,-0.341165216623867,-0.92625223333578
"135",4.09447807795599,-2.45903111245867,-1.96950320205726
"136",2.40385509149441,-1.46279508601123,-0.321335601323501
"137",2.98202680475623,0.100136263929071,-0.207476739050979
"138",0.577327070378329,1.38556837119046,-0.323315637840255
"139",-2.48207247810924,0.857924835602962,-0.0974641289368176
"140",-5.42016044433692,1.31950408821003,0.240570574262083
"141",5.62588650238944,1.80282854145123,1.84641487638395
"142",6.17426381956651,1.57565842974448,-0.72451109568121
"143",1.86520508851911,-0.82439949359574,-0.178877970567334
"144",6.45345968944152,-3.11038443706254,0.0246448889135679
"145",-2.72822737819502,1.6141190000333,0.497255640609757
"146",-7.39109504331192,-0.124839053662666,0.918831109026204
"147",-2.37202193869758,-2.09301540693667,-0.947203511474544
"148",5.81174626713913,-3.29048068765018,-1.88370004045944
"149",-0.940726482183083,3.06857780173522,1.05782663378059
"150",-4.86591369921316,1.77292639700028,1.16705600600213
"151",-1.8406832751415,2.44278049938061,1.08597017887302
"152",3.20268897059221,-3.04914734185961,0.537633458196036
"153",-1.79910943754354,2.68595186185271,0.107434211734618
"154",3.55667167992141,-0.554966099100019,-0.8774873241115
"155",-6.82811558190555,-0.626489460394003,2.27210778887646
"156",-2.60491965118144,0.811332852721619,0.145311337989703
"157",-1.63365101969962,1.81098917115943,0.0876601278516632
"158",-3.19471468596724,2.53674529540636,1.07185895252006
"159",4.47097745114104,0.262197294408382,-0.997317271868316
"160",0.863802177382462,0.912131950216679,-0.282887515610976
"161",5.37615069108078,1.10024946766025,-0.319172525148198
"162",4.1045471649988,-0.599066169014906,0.407676763599852
"163",-1.61961337459169,1.72022509781816,0.173922011510596
"164",2.32254944363103,0.516199878712817,0.443719211464209
"165",-1.81401940379423,1.62801653560441,-0.332427700310851
"166",-0.396341279680193,1.71567739859883,0.555065133213544
"167",5.71950261733506,-6.74004043765116,-1.29921572987525
"168",1.99937589490329,1.41061400586511,0.179542460567805
"169",-1.62667646515439,2.06806639946671,2.396820387021
"170",6.50918746231191,-4.57557840712842,-1.01554379994785
"171",-1.5661995993533,1.1188233101309,0.20089794986834
"172",-0.0803495442373863,-1.79476746685305,0.41444652238254
"173",2.32357283889851,0.654175520290564,0.0954957668703694
"174",4.69226334757035,-5.58435653296058,-0.39171488090114
"175",5.76938537760033,0.952881870918719,1.07987149617183
"176",-1.43700788554379,-0.0898363152173724,-2.50014782896441
"177",1.69174076552194,0.767554897460088,-0.992083846603614
"178",2.84722750393046,0.82050611209236,-1.81543316804668
"179",5.22735358181423,3.37342301501435,1.95422622437806
"180",-0.131780689379552,-0.0937934872131041,-0.267589437644455
"181",1.51995614071872,-4.64959853050977,-3.69658599241938
"182",-1.70448306994665,2.86390430932994,-2.23767569658843
"183",-0.441954369170025,0.447349971860978,-0.187504510040309
"184",3.24118638718579,1.44099791227386,-0.237990037131444
"185",3.05738300020306,1.85028292240045,1.76059854489803
"186",3.46503100728922,0.674038684312739,-0.461526813825346
"187",0.427077909374359,-2.17876562875075,-0.503985866124489
"188",-2.49899150547816,2.17558698149648,0.425227489992462
"189",-1.13115922292244,0.429989680177021,-0.280223218732607
"190",-0.403657985181918,1.02422062381862,-1.93971016029176
"191",6.23666449299979,-0.818821294627172,-3.05559945672808
"192",-1.33492655261028,-0.368149806761962,2.70473528103435
"193",-7.83668324847525,-1.06512752855956,-0.211567850164739
"194",-8.42058543143066,-4.1352308195,-4.70279429704076
"195",4.35457123868383,0.0828086473433324,-1.91846846508525
"196",-0.477542816825527,1.91646348842088,1.16290805752716
"197",3.23435486186853,-2.52114513414099,-1.0873690166509
"198",-1.15335138403786,0.94890229574682,1.33278009396438
"199",-1.09936077335164,-3.29939761714264,0.0262511238326534
"200",-1.73334333990985,0.252030171334101,-0.232822552117653
"201",-0.644398661892664,3.93146095650032,0.149189080433513
"202",3.58941539954911,3.42976575491948,0.31059304222695
"203",-1.94351084889144,-4.17121585137089,-1.2589750742706
"204",4.44563553671562,2.38181056169716,-1.10358597657392
"205",5.92708804321776,-1.49531961442889,1.82999990387045
"206",-2.8264509576282,2.2244786054875,0.0111589670250916
"207",2.38117708046925,-0.199793297373647,1.93569947966357
"208",-1.87244753654767,0.149404094786051,0.280694232074009
"209",1.09231648289812,1.10278992048319,0.176753472630411
"210",-1.23291213796116,2.29131431267264,0.335284592778278
"211",3.02501914058139,1.00069375950271,-3.18238745131312
"212",-5.38401408117426,1.89491437940812,-2.21403815767801
"213",6.23202657949795,-7.041645920612,-0.220445234730977
"214",-0.85309140347167,0.871296804566547,0.139775829689213
"215",1.21171863995063,2.14295704419689,1.26353761621898
"216",2.07709777625982,0.313403857461708,0.51123294654444
"217",-1.79349464625188,0.0604916399104646,-0.388677522154313
"218",-9.49461342760586,-2.62504795540648,-0.663120753224341
"219",-1.56064440823623,-0.439130718705042,-1.16176869128892
"220",-3.6366459028538,-1.56201893606473,-0.644729232673459
"221",-2.98411670158386,3.41937747901906,3.09246802499664
"222",1.37792167599719,0.389140539087682,0.877819003915014
"223",1.48849798191986,-1.56611602141012,-0.535687345581142
"224",1.69624777567288,1.15487241902403,0.202902577554739
"225",-2.09502118454805,1.16076573736431,0.97320353710168
"226",-5.35158765206854,2.47522196394872,0.181471385654828
"227",0.0921272575342277,-1.46169181890381,1.26091018847739
"228",4.02587473298864,0.142907453243056,0.0530372055852579
"229",-1.36671141690052,1.92949956710144,0.0782187006016386
"230",5.11930485246749,0.459138343816548,-1.99008086114226
"231",-7.10820584045416,-4.55567629968466,-2.36650917293034
"232",-0.139036840730828,2.87166256177793,1.49580557088497
"233",4.39648044806497,0.887057660112264,-0.457217059172521
"234",4.43979903226899,2.984149748625,1.98013484874397
"235",1.66671364643144,1.22341897894658,0.394613197016392
"236",8.06613378518416,-2.93645903355599,0.929182434763603
"237",-1.21629696379958,1.09946458482534,-0.560626332019818
"238",-1.14057217287771,0.718074056859817,-0.543838660424884
"239",-5.29722743264064,-3.94543302217717,-3.53533014373977
"240",4.4324783410381,1.02969761047502,0.825423181950218
"241",-4.45898494424875,1.26053982158172,1.50999923903109
"242",6.3193661281143,0.445234431924613,-1.92211081243541
"243",6.22320882020263,-1.93696379587788,-1.94721948223196
"244",-0.77699854285241,0.282606539304623,0.527679192797682
"245",4.16191676849145,-4.45116417455128,-2.01894574961843
"246",-3.3618149655955,1.95605939317093,1.31353104031383
"247",-1.57292226797848,1.34316383275331,-0.366364048968704
"248",4.71772829011429,0.212437483084145,0.51427877349683
"249",2.45710568394135,1.5510594655304,-1.05764163854194
"250",1.53300744193457,2.66495820300047,2.75176076035183
"251",-6.22392516991105,-7.04074897285181,2.49432383736736
"252",-1.18538966371953,1.4926442850806,-0.289232981136603
"253",-2.14295639756589,1.24053742459826,0.200191980298635
"254",6.03142421856695,-4.51157920659753,-2.07192176369201
"255",-3.88580943587015,3.3101792350129,-0.418655588086872
"256",-4.91611420634196,0.764205299503739,-1.93343173294859
"257",3.19860028461526,0.994017385576115,0.715391834804115
"258",3.14492806394816,1.69727788607147,-0.0692866295737341
"259",1.44676846367383,1.47665047257376,1.29777335610358
"260",1.93458014788025,0.806510631880367,2.63624083481131
"261",-9.36530033461865,4.02276445696711,-4.14149393934163
"262",-3.85547118280239,0.801216788136371,-0.0295822265151452
"263",-3.82349168708398,2.51242452760127,0.729209854193434
"264",5.1689495396869,1.25316645742557,-0.0632874913128135
"265",2.07120513063367,-0.236235174290672,-0.334114363957318
"266",-3.37679434389002,0.784812635580405,-0.943713423809649
"267",1.53757169621794,2.68495298690907,2.28948126828111
"268",-1.82286790438705,4.31163590293388,-3.29595790162195
"269",3.60311387053922,-1.16647680566472,-1.71132377563012
"270",1.53274609767429,3.0214989145522,0.31713522923231
"271",2.04611929865418,0.753836592983026,0.142860485057293
"272",6.28769324512152,-1.93692551890653,-1.01753096245112
"273",-2.87145179369558,1.30330588995781,-0.32214244358378
"274",-1.76051947039512,1.44343094411815,0.318140786270534
"275",-1.72389169091687,3.66367209334646,-0.242569165428223
