"","V1","V2","V3","V4"
"1",4.91495250019522,-1.10998313670916,-0.420176264701469,0.344705787046507
"2",2.68143498342324,2.05124874517432,-0.659355457750064,0.456553424020922
"3",6.49668629810887,3.02504751553528,2.81791217294629,-2.63056523935347
"4",-0.937009976572921,2.20213259160337,0.622230166847502,0.341173163444994
"5",1.65891469295853,0.35386897638453,-0.439365712094762,0.978237569089971
"6",2.945201792424,-0.651036079738276,-0.620616054701177,0.861934791867204
"7",-7.05679730439025,0.147596160421521,1.21821568527542,0.636395083299987
"8",4.2145725988175,-7.91476564310698,-5.59843745342317,2.21863057379221
"9",7.34384955666236,-4.87513803934502,0.355541948703075,-1.8770964463225
"10",1.81444350832013,2.15343187488371,0.332736220459594,-1.59151375612239
"11",-1.84544762469263,0.73448113857451,-0.0161245609381715,1.33004130225605
"12",3.536952751775,-0.857785346759753,1.16490432077905,-0.942562561050293
"13",2.77001135859736,1.20808161391827,-0.403097648217818,0.621430601856626
"14",-1.45729461283804,1.50464369092125,1.17974829257155,0.768166172391247
"15",-2.19432942336994,1.60735885976503,1.48533309191787,1.0870673300002
"16",-2.10577599557269,-2.49474176003588,-0.298654662491014,1.41514883416594
"17",5.71313216254853,1.52530022208607,-1.31066000948623,-2.29436661467838
"18",-0.379906463592432,-2.08503496467996,-3.71569312430641,-1.90717051931317
"19",5.36052636169179,-0.638402309239478,-0.748700091146638,0.299893941140561
"20",1.97060795759217,2.10437639679607,-0.922083451934095,-1.9580885601782
"21",-3.65217514081026,-3.77533598223959,-0.122835642383971,1.36934669486669
"22",-1.85222739845532,3.33824862903744,0.373301927750098,0.578777910557124
"23",4.4689287648817,-1.58865288228581,0.0438816314223987,0.621221364049534
"24",6.33308182006275,-0.132148950047207,2.50696073763805,0.592435162776166
"25",3.52336826048307,-0.968451915291039,-1.42773978432495,-0.988031649228179
"26",3.59258824313032,-0.58543880469049,-0.441911779135028,0.294313098657398
"27",1.34722720696871,0.849899289135219,0.63179313346406,1.07798214709055
"28",-7.38014489480568,0.89460817753727,0.49018245412714,-0.183851725018169
"29",-6.77765725889264,1.2052964841465,0.598236585255294,0.447928574318023
"30",5.80993016707208,-0.960864567952025,0.181811071105778,-0.855378490449717
"31",-0.878933995224072,-0.00833502907808366,0.185190866602884,1.26972645378436
"32",-0.435700770689204,-0.774809067231379,0.858717569447684,0.959658970316095
"33",4.6198432615071,0.551007758785769,0.558360915177238,0.053404558296803
"34",-1.69468598027233,1.5640947657907,0.531052847456934,0.6103674222999
"35",-6.38615405825374,1.12665914251719,0.381794592254242,0.462471899758672
"36",4.21990871416939,-0.504557341199159,-1.8125492993776,0.558523445048199
"37",-8.18843612644712,3.51102397302474,-3.65286885474934,-1.40713001298917
"38",-0.356994388763975,0.85463150304786,0.720556146769259,0.765899027627802
"39",-4.84561896215382,5.95122492282969,0.276003049178946,-3.77335501209411
"40",4.66202991621299,-2.99165969668012,1.15923715647684,0.555447084067114
"41",-6.96488695553341,-0.652158135092636,-1.48273679083816,0.800822673712934
"42",5.21489835189951,0.231803052622322,0.317215465032108,-3.16901858951475
"43",-5.86160381267561,1.68565577358594,1.50084716607396,0.441313659721087
"44",4.93179117508418,-5.03320075960015,-0.419297095093301,0.610278489600422
"45",1.59189082872404,1.95577237698525,1.07086675990918,0.599975990725162
"46",3.38729889309132,-0.116406790895176,-1.31944848967884,0.209508177560995
"47",1.90119826113028,0.0791201099886117,0.692651678575814,0.909192815495255
"48",-5.37869215117052,3.45445761641566,-3.43832907302151,-4.84805888815297
"49",6.04723764701662,0.874141071143352,0.382924307048395,-1.59761578721333
"50",-0.783207804158194,-2.76647001915353,-1.29984157515666,3.06117283699961
"51",0.531039060567161,1.54853654308454,0.948900534709427,0.337028913014369
"52",3.2752418565592,-0.215774852372942,-0.329016205228357,0.937593911161151
"53",2.67875737207305,-0.288522352081446,0.0485814376041995,0.66698990464787
"54",1.54649254474842,1.28504719819458,-1.92609392351977,0.649534985388545
"55",-6.57012086483027,2.677993150165,1.41661189446265,-0.275186578992729
"56",3.4781140587618,-6.21085065507417,-2.16825455647397,1.39278091169374
"57",-2.41755426797375,-6.61673604092668,-2.6416113004772,1.28490602893977
"58",0.311197454335937,-0.170605897935057,-0.115278871542602,1.07588651678151
"59",4.13526641744194,-0.709411378650585,-1.96283852944769,0.430156931484776
"60",4.2894174880604,-0.185065687828561,-0.223445496783099,0.120431142488716
"61",6.21299176789286,-1.644637569268,-1.89440154082828,-0.314605139323261
"62",-2.61560206069732,-0.924127663615672,2.94697328062609,0.542404822450018
"63",-3.74067131483076,0.268604861009052,-0.648347298395595,0.704828335475793
"64",-2.71513655750862,1.57467196523937,-0.973722269948288,0.766710313702134
"65",3.14894958594872,1.06281319983704,0.19273913842105,-0.998603898409487
"66",0.244519859792615,1.71155096591385,0.0227733497483171,-0.0342652724249603
"67",4.56658437022883,1.05918946403408,0.0792293283231512,-0.265718605151619
"68",-6.23590874224064,-0.570576608276274,0.196247324161105,0.0103742865043324
"69",1.87456276613907,-0.350477079682865,0.38080678861186,1.10028243179047
"70",-4.68735782678378,1.3056146022317,3.06590420550212,1.38799081790042
"71",6.02579699676706,-6.51380506574373,-2.43225167450395,-0.56599138358852
"72",-8.57687451782634,-2.03020002891931,0.0681137092056738,0.388450516517516
"73",-1.40782032418749,1.17383993390064,-0.981431780244526,1.03052594995975
"74",2.02589039570043,2.88031923265986,-0.557027839095551,-1.25247332470953
"75",2.84788489296974,-2.98902768301229,-4.63250921246929,0.454399921243219
"76",-1.16159342458269,2.04810536708517,0.651992122093481,0.460781587036174
"77",-0.6825261487651,2.58266483961236,1.39164936785021,0.569245351060683
"78",4.68192295939537,0.133160517254603,-0.382286188765945,0.0750615124704564
"79",1.70782847503517,0.83124933697046,0.43514044228298,0.532786841474103
"80",3.18410699905455,1.73916536730318,-0.909274694574258,-0.34266512777131
"81",6.09175570879012,1.01602807157531,1.66162699771072,-0.358157380567192
"82",0.0306062619215772,1.92187826410411,-0.282773697477361,0.490343776502227
"83",-0.967918098936763,1.87075152722284,0.0819488444762734,0.506647709011988
"84",2.41893606585627,2.78087178408136,0.574193038136705,-1.296458784253
"85",-1.33986137176932,4.78910122286067,1.87587486478515,-1.54179125155081
"86",2.75797637132416,1.54585279677628,0.404402558904095,0.673476993929697
"87",2.07879417037518,0.526188707064062,-1.51464944919782,0.891681615031421
"88",3.45944227849534,-0.0497312785657243,-0.513007553916185,0.681418177577884
