"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37"
"1",2.25190478464707,2.24518065225318,2.23958723472763,2.23361985530374,2.22878278861554,2.22462045818916,2.22001306078468,2.21458623070355,2.2087351008537,2.20257149796427,2.19723743878878,2.19141560838306,2.18515240104905,2.17945471151228,2.17327520960769,2.1653181980297,2.15910503007187,2.15274951324807,2.14524025199591,2.13792383645738,2.12986303732358,2.12101593619902,2.11349398752128,2.10592109304762,2.09803129379855,2.08981976665582,2.08076715780709,2.0723542165207,2.06448271054113,2.05599722987455,2.0482036084388,2.04054432123764,2.03318283531559,2.02537867101636,2.01793362259733,2.009299880568,2.00249633765248
"2",2.27538509071372,2.3088615735874,2.34048917498247,2.3710726829934,2.40204694038509,2.43060167742673,2.45898974139292,2.48601741715909,2.51207589712307,2.53848233877225,2.56392551999974,2.58761487338312,2.61127917472968,2.63618808200673,2.65747653942995,2.68126818245383,2.70288204362423,2.72234456245468,2.7411005438467,2.7610185174486,2.77890506895728,2.79608333942222,2.8120245073885,2.82538450123102,2.83730836772127,2.84882090101365,2.8584489113122,2.86753827645521,2.87588581594658,2.88289659792345,2.88930808498855,2.89541263780282,2.90105754600158,2.90759122496785,2.91427543540155,2.92102115123314,2.93071929253185
"3",4.25197041607057,4.24689403531418,4.23974534913995,4.23537664686939,4.22452538294637,4.21527673213409,4.2065455977172,4.19816489528294,4.18923627734205,4.1817640026638,4.17601619037515,4.16759556197208,4.15874417713289,4.15161239499442,4.14457841743163,4.13718664766194,4.12971398692734,4.12212388437175,4.11384649056631,4.10681291440742,4.09887194518235,4.09244765890039,4.08652532506925,4.08147749814244,4.07694536369211,4.0719540606258,4.06635202386126,4.05614787477255,4.04818009992906,4.04018797344465,4.03668605380686,4.03013697141016,4.03008584297743,4.02164466596631,4.01662660084545,4.01011946947453,4.00142431605288
"4",3.92655738538388,3.91854701667055,3.90646541552291,3.89648340662043,3.88154125778774,3.86751520498488,3.85292687372595,3.83793707883036,3.82397225939435,3.81011721550359,3.79832244261274,3.7817717939945,3.76520958190287,3.75099507226461,3.73419353157985,3.72106712168602,3.70111175695034,3.67968167679366,3.65642426883644,3.63471151493859,3.61133640460199,3.58739291626646,3.55788389940531,3.52177451615046,3.48958159737026,3.45681893314664,3.42164365585749,3.38509112246603,3.34724318584051,3.30612875053242,3.26300022019313,3.21763783869816,3.16812173780454,3.11752166004732,3.06296200991989,2.99843724935995,2.93001885083799
"5",2.06433378426441,2.07185871445667,2.08192247311103,2.09045211736505,2.10140522672315,2.11167065948992,2.1217720119955,2.13062830400911,2.13774270043674,2.14505810799651,2.15205616411589,2.15865552958059,2.16456288015267,2.17055840359333,2.17528435756657,2.17766276170908,2.18244098347811,2.18606341637529,2.18821048071755,2.1903611823395,2.19068836865699,2.18969920259516,2.18966477644968,2.18905249363252,2.18643892240604,2.1836589101086,2.17872207784435,2.17367037138581,2.16844322981529,2.16197693664623,2.1557294597328,2.14902385341099,2.14250947026977,2.13511297120735,2.12794953014273,2.11846811511248,2.1109632386824
"6",2.75266475134032,2.7312911815021,2.70684843727508,2.68336055621228,2.65756593774663,2.63333988569878,2.60736776729051,2.5804052843086,2.55507664673731,2.52772572008361,2.50256027642515,2.47484539060481,2.44669090813672,2.41990187881585,2.39224372221977,2.36600594904704,2.33601378101717,2.30685249278698,2.27664912801028,2.24704182666386,2.21873449175982,2.19058240146175,2.16207784113065,2.13228957141612,2.10832091711388,2.08341624989348,2.06174983371651,2.04360500905724,2.02781441527312,2.01326879596825,2.00004710624643,1.98960481213225,1.97851084279506,1.97098510856126,1.96382832764994,1.96030283723954,1.95932638825949
"7",2.95147093376031,2.95356397790179,2.95161741517266,2.95155759350267,2.95026049060001,2.94951958865624,2.94870573497088,2.94789118442381,2.94939684731033,2.95119103240885,2.95480975867217,2.95562981088104,2.95765465745634,2.96271684218892,2.96484020151641,2.97241451982437,2.97474415691131,2.97622024301727,2.97763415178614,2.98145112239775,2.98456846756375,2.98787000121516,2.98896654541033,2.98690784928085,2.98673301104257,2.98675811473513,2.98608036044098,2.98576913617108,2.98534087285813,2.98401728987588,2.98246285509234,2.98121110911832,2.97946180488887,2.97941845107139,2.979644103417,2.98016050424579,2.98373907101308
"8",3.12379060540255,3.13151544523986,3.13439389933446,3.13920772994401,3.14246249537292,3.14576432352855,3.14908328641647,3.15234130037809,3.15776292245993,3.16367632731947,3.17112487813805,3.17512915214003,3.18027818710635,3.1884273440442,3.19307298216853,3.20328812874811,3.20764473559273,3.21065531770874,3.21337136666534,3.21845183252996,3.2222662897957,3.22614747818112,3.2274026940553,3.22533591324018,3.22479063514408,3.2245362787735,3.22303544966854,3.22097400147854,3.21876794860293,3.21547845754787,3.2123661074446,3.20890005601319,3.20577221856451,3.20293578591126,3.20072753752249,3.19797428958545,3.19767226730133
"9",1.24704192802279,1.29370843825436,1.33678990227018,1.39151063641634,1.44595742496274,1.49805338131092,1.55069735663089,1.6010385689085,1.64387076933843,1.68751648999691,1.72715646264512,1.77093449579096,1.81181323665057,1.85018851061343,1.88897259554743,1.9204626989844,1.96198152041474,2.00178664131115,2.04024407673404,2.07682742827335,2.1112824855142,2.14463629055845,2.18146979930823,2.21904879192918,2.24972195037528,2.2776915117799,2.30360420407013,2.32818371267757,2.35190202813151,2.37426659325821,2.3956265148699,2.41621740761561,2.43580967681791,2.45562879577851,2.47504782010799,2.49569786906978,2.51899433939134
"10",3.62915879155841,3.61995295117592,3.60579482577634,3.59352581583218,3.5774001589254,3.56202689646239,3.54570158140255,3.52879097983288,3.51385802416145,3.49844189015223,3.48528419275733,3.46699923942175,3.44905273801391,3.43377443878756,3.41502581678933,3.40152201273908,3.37912414554725,3.35503623548416,3.3289933465207,3.3045741921852,3.27845694779868,3.251073072911,3.21685471330942,3.17448700719814,3.13685085198439,3.0985222168624,3.05752997540412,3.01617142402317,2.9725795123503,2.92490020559109,2.8736642555543,2.82019643028501,2.76021366355705,2.69948188678603,2.63240906209852,2.55171706826833,2.46325718734342
"11",3.02111237006249,3.01011094476659,2.99492989642015,2.98082856137123,2.9650614867266,2.94993655914497,2.93357104779936,2.91636060480732,2.90125039924888,2.88506652621456,2.87092909837135,2.85254685744927,2.83444748579843,2.81855079011131,2.79937591077702,2.78434544061938,2.76177470862094,2.73783353999612,2.71190540465972,2.68704611377576,2.66072013135326,2.63261502203525,2.5992622643342,2.55939334975646,2.52367751881402,2.48739244299648,2.44911657297799,2.41155896857368,2.37249494504726,2.33036118481134,2.28602596938098,2.24068280463459,2.19119660476954,2.14113405864747,2.08725342952879,2.02395018438053,1.95629099028967
"12",1.24011530209836,1.34717261753658,1.46448842052507,1.56326161788879,1.65870041114968,1.73954617943066,1.81550432817301,1.88352798255247,1.94098831912274,1.99686750101015,2.04576664648737,2.09279182978965,2.13628299435381,2.17693191865962,2.21312553135583,2.24507537927733,2.27987073264237,2.31059360871041,2.33884039232172,2.36609059813412,2.38942826992697,2.41057607526663,2.4318532040747,2.45140114335768,2.46600956905657,2.47993989637818,2.49038129012546,2.49961685738381,2.50768609476162,2.51394194830922,2.51950639646613,2.52419124127364,2.52854221686972,2.53268408230122,2.53689107503283,2.53967675809288,2.54539978076898
"13",3.69746939135252,3.68683125451364,3.67131436557976,3.65812115870982,3.64035094382682,3.62376593829443,3.6063808049833,3.58868802360198,3.57313833488896,3.55727629645352,3.54395853753087,3.52611740686048,3.50883375128923,3.49455766650257,3.47758890613507,3.46621839075284,3.44697381867524,3.42693497333634,3.40595576910047,3.38726082750417,3.36810235801015,3.34912853288873,3.32545843561998,3.2962532604932,3.2724007585668,3.24853737125837,3.22451399333331,3.20125941146288,3.17813073129429,3.15386323122374,3.12913437146762,3.10497445345852,3.07897818064422,3.0557114735742,3.03188496168938,3.00697991862731,2.98448648251707
"14",2.09353542892094,2.16991737210161,2.23931459902401,2.29936731402477,2.35989227089004,2.41090374540947,2.45902847479529,2.50229128006728,2.5411850074391,2.57923379395498,2.61363062983183,2.64340091941319,2.67193026682419,2.70031561857716,2.72261174531695,2.74629879498214,2.76605641931179,2.78175499565475,2.79526863396755,2.80946049717734,2.81969753847253,2.82779967417449,2.83294315419975,2.83397603779798,2.83308519503414,2.83276568388324,2.82837624824206,2.82275673015622,2.81559273407179,2.80596436860678,2.79546288189926,2.78365453909604,2.77137419016245,2.75836189418048,2.74517907362252,2.72737371959636,2.71182852128963
"15",3.12840322286251,3.11389245441872,3.09474452994185,3.07707024615266,3.05674036900748,3.03744613178909,3.01674474284927,2.99526933714101,2.97621344597567,2.95584224031088,2.93785988627982,2.91563479486457,2.89372622492128,2.87425958512494,2.85187001688935,2.83427659418493,2.80868647964555,2.78229171661205,2.75433802633796,2.72776759875264,2.70067824334102,2.67259473773236,2.63968572451587,2.60078544003438,2.56755596816121,2.53375620541172,2.49985745129403,2.46797410592866,2.43582099364029,2.40216506537122,2.36730077407938,2.33343490747515,2.29629883577883,2.26208213566111,2.22602777868243,2.1873507804148,2.14931749876623
