"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37"
"1",0.233125510636863,0.232069508483354,0.230210491224098,0.229144784959302,0.227733811795572,0.225788489704437,0.22535589449419,0.223687144320086,0.22180198574458,0.21998689476483,0.217396315698259,0.216492503328004,0.214876814408502,0.212509049933038,0.209801866019352,0.20763604810715,0.204389657275538,0.201025300177381,0.197597428414926,0.194236436462779,0.190932224911731,0.189177528424683,0.186974716714573,0.185824156688386,0.184373314826394,0.18144252892679,0.180081343916834,0.17868857464983,0.1772299877372,0.174269352345324,0.171111228146315,0.166928754564243,0.16265465814654,0.159120741422396,0.15483946215221,0.152250454834203,0.150754900389323
"2",0.271067269094878,0.270200719593546,0.269053614471355,0.268580850838709,0.26797807682601,0.267838362694017,0.268406862856942,0.268284406936848,0.268883932307068,0.269146466347522,0.269689863809106,0.271096377735673,0.271785322378185,0.271070963200982,0.270022345594041,0.270120116756234,0.269627583982064,0.269668000291879,0.268706906489173,0.268721274938489,0.269470358055321,0.269130648176139,0.269268302005492,0.268812225663031,0.268083831915389,0.266151690757264,0.261237089476501,0.256777375585575,0.25257267618409,0.246369543233302,0.240394654094604,0.23271906210078,0.225540906659406,0.218607337998969,0.212036815042814,0.210826816139491,0.209169252877909
"3",0.243318672814494,0.247191760565195,0.247996470357457,0.252521019040539,0.256318169710538,0.263747649666903,0.27238575460157,0.277759833755279,0.281809068601515,0.284512566321303,0.284748049135109,0.284764844055318,0.283544409283812,0.283052154849146,0.282351801553299,0.283872827617549,0.284666726316276,0.286013807501103,0.284479395362598,0.28070316345293,0.273483297726631,0.264098235348831,0.252871257860628,0.237290217486594,0.2219506735669,0.208286819542917,0.195189102191503,0.179247131778241,0.168943417316028,0.171873498658304,0.180595041448379,0.184242376459804,0.18799826940967,0.192092633194391,0.189044788765961,0.189273035804237,0.180851486570022
"4",0.19892659873694,0.200202238509226,0.200983896700036,0.202481746724626,0.204008951782992,0.206423316952977,0.208709499047082,0.210860411264406,0.213955400980128,0.21625802072192,0.218395515654581,0.220658554842521,0.222479837708272,0.224122993733265,0.225013834686767,0.226337775655384,0.227696863655417,0.228807956947341,0.228725386025348,0.229314883560817,0.229425274604121,0.229070770372447,0.228912463187718,0.228704546305791,0.228839381165127,0.229373181357014,0.227986827233731,0.22714179201869,0.2272350199838,0.226558642221762,0.225817332328259,0.224723870880134,0.22396282313136,0.222970891000829,0.222462531358657,0.223150391559524,0.223581918426689
"5",0.365466012236259,0.363799775670713,0.365925575591285,0.365409701864185,0.36532522019015,0.365047564455244,0.364851303550884,0.364120444981615,0.363999158132652,0.361786343335689,0.360652300510747,0.35986893961886,0.360133445658744,0.359255144645562,0.357768286911601,0.356778531298961,0.355658508504754,0.355321042781476,0.354544319300528,0.35485362460616,0.355141756203251,0.355824105272763,0.356836741479412,0.35801244570058,0.358428440252085,0.356856880173135,0.354830734703865,0.352964081216511,0.35181885999091,0.349890800045755,0.347725895529056,0.344378241189675,0.341295901681986,0.339231042893177,0.337598747398834,0.337228707648769,0.33572736160608
"6",0.374609775937537,0.37240016148294,0.374496846366617,0.37355208656561,0.373013388189197,0.372069641121307,0.371512704102695,0.370160214809698,0.369022712550167,0.365714217604729,0.36319894594812,0.361412162593365,0.36056285383566,0.358532914434056,0.356053539551434,0.354221852407796,0.351950321988968,0.350596270409527,0.34900904451135,0.348420405156506,0.348101749691133,0.348331622775083,0.348689554362114,0.349345715723731,0.34922576043447,0.347064264550175,0.345204144815919,0.343692872064706,0.342640165081855,0.340858053818854,0.338572400840601,0.335284856307388,0.332032158355649,0.329955063234025,0.328290437513367,0.327419972448156,0.325795558234536
"7",0.115012929830719,0.129725958214199,0.143359534427915,0.151940472795167,0.160713548519263,0.167720857422005,0.169834352774133,0.174730263081235,0.182697756855748,0.188499823348046,0.196181111337559,0.202286525671574,0.208962158793622,0.216762085907125,0.221208361411904,0.224157183368032,0.227369031835453,0.228523648539936,0.228904325120655,0.231153493130076,0.232320503500463,0.234680433798874,0.237756476588847,0.24251581419977,0.24756778864166,0.25348883566414,0.257452221029329,0.26088244883805,0.264701717933502,0.26670679645496,0.26752524559126,0.268507268362673,0.269359451031725,0.26980663713579,0.271370571876667,0.272718441086024,0.274263820204533
"8",0.348955654688932,0.344190712579564,0.342488540840136,0.337690576900268,0.332792561491646,0.323812231828972,0.315018652898324,0.304769817742649,0.293763443018667,0.281941655297051,0.272319765105265,0.268509831951005,0.263668808052631,0.252298564992855,0.239954668199766,0.224147241930075,0.199483219360149,0.168608777040935,0.150762484117262,0.157696845749099,0.191609591570924,0.219735481161377,0.240829720824067,0.260719855053314,0.271903990764469,0.27416379207015,0.274942198477227,0.277125227932878,0.275058097032433,0.264834135460363,0.249339515424368,0.23143678291875,0.208802531601062,0.182849578633079,0.162932424734504,0.143624135894957,0.149824325209687
"9",0.364568877251565,0.362032836871027,0.36164730012619,0.360333860678053,0.359681094686791,0.359122665027353,0.361166750038175,0.360786092629017,0.358796733398607,0.353822277207118,0.346818262449715,0.341308476089499,0.33408827665916,0.326850178165094,0.320618585545432,0.31702781218463,0.312477111723599,0.310927857166323,0.308459425793321,0.3039664000187,0.297377693751511,0.288707541396782,0.274789113697145,0.254305246316329,0.228947220315606,0.197796545500161,0.18979802025797,0.19555730516385,0.20633502932488,0.234753552953347,0.253497487295997,0.269522711430661,0.280384537164466,0.290661588355572,0.29691308224022,0.296298877458484,0.292189114527727
"10",0.197992360511229,0.196449762623866,0.193247054929704,0.192895647366425,0.19315040764236,0.195713864978407,0.199973736912098,0.203109919710176,0.206069122179108,0.207279725735703,0.206511115620315,0.206100084403051,0.204131775803941,0.201630056537117,0.20089505362198,0.202028466472003,0.204439054559251,0.208706727234488,0.211021034053805,0.21278869697054,0.213879273457345,0.212000080586791,0.208795009427286,0.202340722158062,0.195462674075583,0.188598608468059,0.179361652966707,0.173800618981221,0.170934236968458,0.173743392255017,0.178094578998056,0.181818780477924,0.185827376856314,0.189065016172089,0.190757106778922,0.191638003793987,0.189513094424674
"11",0.221637713439475,0.222131186008435,0.222494854269922,0.222687829151332,0.222959643742662,0.222409318471312,0.221572110835338,0.22100725997726,0.221876880049352,0.222442975317297,0.224114548799282,0.226613481559763,0.228950237539478,0.23093590934267,0.231525755875363,0.231916253061977,0.231986290044002,0.231294721830012,0.230340148115975,0.231197339734382,0.232459370470214,0.234366022056787,0.236794798022215,0.240292495769451,0.243543382951002,0.246406651651005,0.247481140935796,0.248600074290508,0.249844854089447,0.248928331866673,0.247152776600967,0.245288453924247,0.243541415171171,0.24171098417631,0.24120086787542,0.241643174396356,0.242925514294081
"12",0.242444928819643,0.242183293767762,0.239918840803832,0.239918669674335,0.240223604422255,0.241111969856953,0.244261997402934,0.245428452574851,0.245749848461801,0.244772923327958,0.241935775557892,0.240377466185026,0.236937649560681,0.234288107250879,0.232085321224571,0.231562207862184,0.230820931008222,0.231169236536734,0.230217681840565,0.228380500917503,0.224847247421308,0.220342950892728,0.213976232841724,0.205846163565176,0.19804084770162,0.191740079145191,0.189589248306389,0.190166427442581,0.193225486914214,0.200969415290948,0.20759823891875,0.213764876872815,0.218697540280012,0.223096779757382,0.225998786134605,0.226456105561655,0.225369589122567
"13",0.242429444666945,0.241811446871302,0.240612290004497,0.24013494369944,0.239402610124773,0.238697333565791,0.238839692147425,0.238234670991086,0.238132398296472,0.237999150933889,0.237845376407409,0.238823383171524,0.23916103704042,0.238488291576583,0.237297492992957,0.236865640483227,0.235710551273366,0.234588909713451,0.232804094546932,0.231817784080147,0.231325403564211,0.230785911526277,0.230552877534914,0.230520364491516,0.230339939995322,0.229201595662869,0.22630939815612,0.223609768329226,0.221088717860507,0.216518117264781,0.211946998565724,0.206190898965936,0.200781736939692,0.19565109128942,0.190810696968384,0.189601902189805,0.18888020381602
"14",0.226549322914918,0.22978098929137,0.232113312607575,0.23477281039978,0.237355955156676,0.240150792169892,0.242598230821205,0.24458479631068,0.247433991795782,0.249545822520759,0.251963571083321,0.254596995637714,0.256797097010439,0.259546909421961,0.260582327721405,0.261878859586655,0.262616441731367,0.262524357160344,0.261268188130259,0.260811180985374,0.259375986585472,0.258535728789311,0.258310154886374,0.259175803172098,0.260778284562763,0.263191638951179,0.264523870765916,0.265421730617469,0.2670974760032,0.267511773724099,0.26727005931229,0.266721718986671,0.266167158600248,0.265591779905463,0.265679832001071,0.266476998273345,0.267187625484965
"15",0.152937554342533,0.157907027541701,0.163913145155465,0.16783300225237,0.170989413379104,0.17411113599807,0.17572925260816,0.177749350706398,0.181009156747591,0.184166688393606,0.187528348672746,0.190506344602262,0.194366969886575,0.198673626383436,0.20061146456065,0.201682809069627,0.202307516554431,0.200931442303709,0.198817460499889,0.197236714723967,0.194143521520124,0.193620998718755,0.193845025774113,0.196518786379629,0.199864137341611,0.203846442914443,0.207136518037954,0.208983584462748,0.211272683534235,0.211088842752799,0.210237934025366,0.209001859979968,0.207797396009167,0.206255842911395,0.205371122571286,0.205880837337116,0.207602031163987
"16",0.217948921227356,0.216991132725192,0.215598308169031,0.214138307286882,0.213067441727945,0.209828429806161,0.207198537759996,0.204433564996194,0.202339375773732,0.199440463001243,0.197197885105496,0.196957473367634,0.196508565253166,0.196477595951778,0.195544873606221,0.193709763139023,0.191922910150881,0.189505642354958,0.188399932767805,0.189670860385239,0.191599471441117,0.195598047055211,0.199018222621236,0.204334230228338,0.208823393847707,0.212900015235257,0.217443885790075,0.222373784544689,0.226784499456144,0.229395074909153,0.230207757580017,0.231662114458919,0.232629865648129,0.233310254268746,0.23512579358763,0.235565068896209,0.237158107011332
"17",0.397137787848878,0.39257750250096,0.392626552803249,0.390761163363194,0.389915437229958,0.39166382251462,0.394915706968475,0.397013748963744,0.398938239891141,0.396662420812352,0.393394600397973,0.389485182701326,0.386259935649116,0.380162346745333,0.376816111414359,0.376414174156527,0.377855878598284,0.383866694827687,0.387929496710281,0.39105755099158,0.393354067197489,0.391887316777106,0.388775422456333,0.379919334713856,0.368487956953741,0.353238879104328,0.331573875666002,0.313580071065787,0.296161194291417,0.290171540809513,0.290275405991965,0.288629891543039,0.289654512848595,0.292279391413972,0.290899187392982,0.290467672707581,0.276166298211191
"18",0.393436522740435,0.385752128244254,0.381344062032492,0.37509554337972,0.371174393932179,0.367429766968793,0.366614891956508,0.365537358599742,0.364723807747832,0.35776623442749,0.349882279361172,0.344000179531153,0.333583563846486,0.316832045092113,0.308651613648419,0.307031724727659,0.312640791030266,0.329972222020457,0.344192150400239,0.358845364164535,0.373865230434665,0.379543830419506,0.382193223045008,0.378039702140512,0.370361580479815,0.358995557954931,0.342630483478352,0.337049925538289,0.3337192096155,0.340514522393689,0.347520342909028,0.355341167910988,0.362984221232879,0.370402353048573,0.376466738203206,0.37752185206388,0.372666342552206
"19",0.378877730024302,0.376518191138129,0.378724505722468,0.377843105043943,0.377132162684593,0.376448353624551,0.376350106662255,0.375179888901274,0.373941556614554,0.370705845671214,0.367824320230062,0.365533350479804,0.364308225064661,0.361524121469458,0.35843069699257,0.356278964999478,0.353370809472053,0.351469086932412,0.349012962570324,0.34680569774905,0.34474216969427,0.343073590260249,0.341498661476192,0.339849618674747,0.337549087610503,0.332863152012872,0.328366380751276,0.3239422587537,0.31969253819045,0.314149713344575,0.30828303973913,0.300296398353723,0.291913847759655,0.284943436459856,0.277568819242662,0.274123477773555,0.2703593512856
"20",0.3019157294607,0.298381791490439,0.293371311168971,0.291214297370646,0.290451174440407,0.292170067715476,0.296329386961225,0.29916859071074,0.301971049171971,0.301646506260171,0.299973997917188,0.298917434800258,0.295391399023227,0.290175121915694,0.288117812926423,0.289574416303674,0.292872456291347,0.300251137566547,0.305108778898231,0.309924052272934,0.314750499011437,0.314274528244317,0.312425505836777,0.305496617787277,0.29726220127554,0.287955978701153,0.273426580615423,0.264561045373103,0.258248199466089,0.260135300089927,0.264132723113433,0.268011690990983,0.272546393543238,0.276729949919002,0.279688408304459,0.281036307155901,0.276960149098307
"21",0.197185872899633,0.196248847630075,0.195209112578677,0.193620315031794,0.192616911858491,0.188772508806195,0.185329393493834,0.182061412930813,0.179498491590031,0.175689463715036,0.172581709003372,0.171536758901489,0.170861325432464,0.171397466147525,0.170838783362041,0.168411906859296,0.166598065333121,0.163726747636408,0.163040416875461,0.165079162000156,0.167335181724415,0.172896148310345,0.177333957649252,0.184345017287443,0.190247461354758,0.195911459346999,0.202845981722703,0.209843029182784,0.216006319780275,0.220279658601266,0.222324128334711,0.225173509733154,0.227278576806565,0.228861578441211,0.231485072968061,0.23211026297257,0.233991347577673
"22",0.289001801322845,0.291453293235291,0.29432563821349,0.297114647925009,0.300120254191457,0.30460296056246,0.307650386966811,0.310949899165715,0.316046907125384,0.319405961408283,0.323899850488578,0.327253341164167,0.330962401089143,0.333743067570359,0.335279716351418,0.337216276046357,0.33937191291139,0.341699390214004,0.342565842286902,0.344386720875972,0.345439814892642,0.345948911400651,0.347249568977763,0.348166337752529,0.348874160859315,0.348558703087805,0.345686349256431,0.342743386373677,0.341087633947473,0.338550522301747,0.336362152150986,0.332811708620361,0.329982767608723,0.327589731563164,0.325762362643663,0.326600629583172,0.325704225875568
"23",0.331226574291116,0.330244516452164,0.330673427070712,0.330151782927768,0.329698189802988,0.328647222643995,0.328804474851055,0.327415719340474,0.325640605756169,0.322726814440906,0.3197770640002,0.318323150464892,0.316502908356486,0.314440583776275,0.311489931798492,0.309465777322302,0.305921929429783,0.302403168535263,0.298377365252865,0.294584422843813,0.290412040283709,0.287700017670028,0.284963814731659,0.283779751754757,0.282895316898058,0.281459568221551,0.282451772037798,0.282949428409835,0.283534105565437,0.283031849402479,0.281401100632645,0.27922568415567,0.276468594787287,0.274763825911499,0.273196091569085,0.271864700536531,0.271099814026874
