"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"1",17.1625247024246,20.1610118385861,23.8457294366114,28.086273361148,32.8997504454805,37.3936695078937,41.8256617925554,46.3415386265398,50.44867753824,53.5084197256198,57.4671028092496,59.0791441711829,61.1320897830891,61.6215575307462,58.4188672357686,57.3649883715633,55.062905646733,53.0475611370483,47.7935747373339,44.8109320057584,41.3618552370338,38.2524862707039,35.9598052575202,34.6324912227133,34.4297485429776,35.0955732386848,36.1592675422208,37.3258368923533,40.6404891558705,45.5836568716601,50.4255985140984,54.814686961581,60.2224624336584,64.1369694590453,66.8935284389245,71.3582960326252,72.771741814637
"2",87.1653151610462,94.688360152388,104.185502350347,114.440529650153,123.568795877616,130.751192790489,139.093929699057,146.243067350746,156.867483171163,164.460955998929,175.602174394079,185.099207233961,195.742959371384,200.954935036061,203.548273208881,212.059824451107,215.347237870558,218.470592988514,207.043979289525,202.084848210603,192.880330080218,183.150213298994,172.197352932488,160.87435967933,147.58788808818,134.641187896083,120.46973572317,103.102273497351,91.0368414907492,80.5137316494113,70.6977421984119,61.9065934081832,55.9525192301461,49.5042087303762,42.5262460225016,41.3256693277013,37.3658571215367
"3",60.0213222957355,61.1229703946409,62.9935703479552,64.8807707116501,65.4850746885087,65.1923941278244,65.6227300731357,65.7251853116278,67.1313758594642,67.6992903911247,69.6690395373064,71.7518414884247,74.5633886256935,75.4073420279215,76.6799224770688,80.2721420910531,81.8383591527552,83.732686870181,80.2498217825291,79.8043293718423,77.5848200452047,75.1198626104887,71.9573932822163,68.1677752655642,63.5849382346314,58.8114567489675,53.4701111129934,46.6511002417077,41.4762645633645,36.5012821407497,31.5713853398774,26.9851572431685,23.6749207412471,20.1671589697629,16.4605629959928,15.289958238385,13.1404137783679
"4",5.85347667435508,5.30027473818804,4.84361202291732,4.33993792153106,3.78382745338147,3.1338484126376,2.78553679214826,2.29054700191711,2.67367725345647,3.31637059020864,4.34700311551242,6.1540222821465,8.04519083895326,9.67143552056284,13.1668114952773,17.1025245027771,20.4854003771291,24.1531992353002,26.4292603485985,29.9235709207564,32.7941964317878,35.3243661199376,37.4502108745155,38.5930105073434,39.9168675150761,41.0081770566031,41.870648762732,41.9138836837443,42.3359268075696,42.7118539425627,42.1813475344615,41.1789444667673,41.443024086808,40.6962276364483,39.1857402122742,39.7204820886694,38.7657022063948
"5",86.0285615847298,85.3336565067326,85.4022193251641,85.3087069807931,83.3334258644098,80.4662756533564,78.3324143157988,76.336702673451,74.466915387901,72.0411966278213,70.7765757884984,69.3527781899941,69.0265185891448,67.1006241724106,65.2496103826003,65.7035833995566,64.5653806555133,64.3102959872294,60.2852696081134,59.5830951263496,57.6424635781326,55.7978611081156,53.7401295674922,51.3841079705411,48.9947714535963,46.4783001300829,43.7635695080595,40.1642521711734,37.7567022902817,35.6275403773073,33.4616654300976,31.3761006990963,30.3270070984076,28.8219710110103,26.946888658545,27.0775503920921,25.8729131098003
"6",24.7333560102514,23.6036146780575,22.783675932783,21.9149440167125,20.8128523690105,19.47560713957,18.6787451939948,17.8189087440327,17.9970173668185,18.5472313797724,19.8829875274705,22.054016698163,24.6151568066996,26.5307363155744,30.9580124924301,36.6042558542159,41.1736595276523,46.5367096376536,49.3751694679118,54.9823573595302,59.5790213462721,63.7639137910059,67.568460755157,69.9176644062052,73.1098236230495,76.0754716026142,78.850510236892,80.3983271903206,82.8735236995345,85.6136101445475,86.6698720559285,86.6857537088767,89.0914290781512,89.2833862217506,87.8064597842671,90.1467850496127,89.0655118652545
"7",49.0393804864184,48.6803754855796,48.7511910224204,48.7027507527424,47.4992844841023,45.7500404720989,44.4666123318989,43.1839243172662,42.2035462210501,40.8934917247829,40.2836162875923,39.7995986824721,39.91404500409,39.0750315069368,38.6039548028525,39.4171645163058,39.2530790966505,39.5193317813426,37.3917358648357,37.108048946881,35.9899557929387,34.8537529882659,33.4325436512108,31.7108744517756,29.7173367352694,27.5615010456391,25.1820007758449,22.143507143298,19.7532784870981,17.3847442809163,15.0541885629368,12.8848802536301,11.2879169078659,9.61948372228121,7.87866436443672,7.29818446645402,6.25451663871057
"8",106.220557233293,105.945920125904,107.38615142309,109.367541032621,111.220352758807,112.126043005732,114.21797564765,116.791583921606,120.019014456477,123.00810666381,128.919981303496,133.099860463093,139.205665786136,141.945509833185,145.052289203839,154.179558238149,159.395292125809,167.577684511465,166.797475860104,176.370415323337,183.455561370061,190.385406852332,198.177087987629,204.148587706178,214.861332612763,226.411102395169,238.534810542105,248.498020122515,263.400723157217,281.50810355124,295.076981667675,304.987312047854,322.115746437674,331.093528435158,333.90868930431,348.154793854704,348.814848877994
"9",269.099032895989,251.291032963878,234.350629291334,215.583934352465,191.010626408871,165.430650600538,142.400879371163,121.772026289589,98.8590637806458,79.7125607165831,61.9027481730306,47.9342567011458,37.6778939376368,27.7690317015536,29.0612028606993,33.99071118939,37.694144393632,47.7513375863338,58.5792923149706,81.0597792071008,102.563594463051,124.158215576025,146.156788364977,163.384974868732,187.04360552209,209.289849767014,232.425739477431,253.709860041428,274.465966818334,295.234560707901,309.193573004142,318.165533392816,334.422021493365,341.985753009307,343.148625401797,355.204237525059,354.474837232403
"10",25.5530524159923,22.4455762579879,19.8093767955887,17.3047828956208,15.6565800102249,14.1157251601107,13.2614923196053,12.8237899854361,13.1328503474636,14.8132961135053,17.6470469260895,21.0627647483025,25.2075630874681,28.8185282441282,36.4236778770523,46.2895625718634,54.7175125209774,65.3974573031616,73.4140705816033,87.4137794004502,100.430271144834,112.92273898475,125.825113550932,136.116967628183,150.617329802032,165.27588116358,180.417123190015,194.044604376719,209.673877578858,226.896704218708,239.308922969694,248.07558786054,262.651985754438,270.248152306465,272.624351172403,283.739951774096,284.329979843615
"11",22.7374563246011,22.8717978182504,23.2910142498684,23.7165612352344,23.7313695713001,23.4501693837145,23.4474852595793,23.3788648515326,23.7296185417683,23.8803349901017,24.5536192520713,25.2731986060316,26.2942008086945,26.638795951539,27.3050937216991,28.8751306544743,29.7061395338145,30.7922128460724,29.9988698252747,30.5593966663752,30.497048530878,30.342295563791,30.0011721704037,29.3322837029035,28.6581410336472,27.9348364993356,27.0653876581392,25.6495326963316,24.8770246715164,24.2651827571159,23.4120989791754,22.4690066077366,22.2508882050273,21.5827018119756,20.5616784557258,20.8305921314,20.1909599623345
"12",29.1728813817679,27.3284483337209,25.6780173637763,23.9940097653069,22.1369244552646,20.2869013804644,18.5814613329288,17.3952029659522,15.2892862068305,13.6176094595247,12.1205305256159,10.165337904202,8.74724653887443,7.32615281609539,5.98790280901072,5.45254153489365,4.80123806549695,5.20268572993858,5.97469614559697,8.70627047880035,11.6329051208966,14.7820074459612,18.5891739195274,22.2099153133423,27.6958129993731,33.4147945537501,39.6431613208748,46.0664026234558,52.8780668268031,60.390987642696,66.6489861310503,71.7175271763511,78.1150432059537,82.371319883736,85.0401088913404,89.5731090132511,90.8011509055519
"13",57.5419378812466,56.1260894472345,55.1045117936467,53.8039525133508,51.0041067663486,47.6129792256724,44.8825359829186,42.1352739784991,40.019147061482,37.8710964993528,36.4725309343003,35.9387638938625,36.0760751831594,35.37028450344,36.4943831960519,38.8416610661221,40.1492517041393,42.0749360797691,41.5407502881872,43.1960543030554,43.8103416487148,44.2429172563229,44.0974493616836,43.0687790016044,41.6978767788444,39.8951762918082,37.7193722840278,34.5196790063728,31.7490057610878,28.6913603309308,25.3079140567585,21.9598629943017,19.5610978244299,16.9062259674965,14.0458080590364,12.9533281213701,11.2429891913583
"14",2.24874121142584,2.60147705329465,3.11495314395493,3.70798286507901,4.44667595529568,5.08246516295006,5.8931253854753,6.56005576684562,7.87709349221117,9.16412551202197,10.8570581797131,12.7220603873769,14.6502011700034,16.1347288259596,18.2854746891947,21.0265604779128,23.1814844004208,25.4785335713246,26.214058126488,28.0013120860639,29.2600283107841,30.3088748900799,31.1620484583136,31.4994628835945,32.0175823586897,32.5126340392726,32.8746990206543,32.6613045523677,33.0652728120836,33.6738746691143,33.7081498793212,33.412421998008,34.0940403132079,33.9518017968249,33.1795414734948,34.0127062823022,33.5039014122543
"15",10.8726802936345,10.5456621653092,10.3960877488583,10.2443544611343,10.0166603814675,9.64683036831394,9.56820019611431,9.39282227467566,9.92068812607969,10.5825979060849,11.7082839087638,13.2932588458649,15.0497061191837,16.3840076657512,19.0476674153757,22.3912793972691,25.083948157087,28.1211250549267,29.5448548777487,32.4184027905768,34.6690654378998,36.6627571239915,38.3876156111168,39.3170023322771,40.5648521928127,41.6857774220666,42.6512507818361,42.884051391898,43.685578240224,44.6185968133388,44.7051127764443,44.3018143454145,45.1761920516428,44.9487767534586,43.8866336673091,44.8953624141395,44.1790912026048
"16",55.0561875183252,54.7344717510001,55.7961416194268,57.5368458632267,60.5757928331708,63.1858748685583,66.8209201188343,70.7411572886066,76.1320210496061,81.9627253623125,90.4797180405005,97.9683934015669,106.800890262775,112.929742164734,121.24156451273,134.809580408359,144.781610092431,157.620682981376,162.203335573368,176.795128088099,189.015739417381,200.657529517829,213.031732097885,222.666137483995,237.762861856968,253.658900452619,270.128166336801,284.114227204477,302.981284616875,325.127755229302,341.387433567678,353.066082452061,373.148760157498,383.576895782063,386.726505283299,402.931215754772,403.695804820157
